timestamp,time_s,mission_id,mission_phase,lat,lon,alt_m,speed_ms,gps_satellites,hdop,roll_deg,pitch_deg,yaw_deg,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,battery_pct,voltage_v,current_a,motor_temp_c,rssi_dbm,anomaly,anomaly_type
2024-03-15 10:26:49,1609,1,cruise,40.418708,-3.703284,58.12,5177,11,1.6,-2601,-1142,130092,0.0318,0.0666,1.0079,-619,-376,1687,97.53,21.74,12061,56.28,-68.6,0,normal
2024-03-15 10:26:50,1610,1,cruise,40.418688,-3.703179,58.16,6276,9,1.31,-2297,82,133116,0.2099,0.2117,0.9942,651,-405,1151,97.49,21681,13068,58.51,-64.0,0,normal
2024-03-15 10:26:51,1611,1,cruise,40.418604,-3.703224,56.94,7996,10,1.43,-963,-1004,133024,0.2914,0.3528,1.0022,651,-1455,494,97.5,21652,14287,60.39,-62.5,0,normal
2024-03-15 10:26:52,1612,1,cruise,40.418704,-3.702992,57.76,8299,10,1.3,-904,-1441,134211,-0.3153,-0.3288,1032,-458,-628,1346,97.4,21611,14222,60.29,-64.6,0,normal
2024-03-15 10:26:53,1613,1,cruise,40.418632,-3.703031,57.83,6064,11,1.29,-3631,-1306,135.68,-0.1473,0.2326,1.0049,-1116,1473,1734,97.5,21.69,12732,57.84,-68.3,0,normal
2024-03-15 10:26:54,1614,1,cruise,40.418601,-3.702946,58.36,8123,10,1.24,-2845,1702,137665,0.2141,0.2201,0.9803,163,-0.44,109,97.57,21722,14773,61.55,-66.2,0,normal
2024-03-15 10:26:55,1615,1,cruise,40.418742,-3.702908,57.54,7417,9,1.22,-2954,-844,137.16,-0.2857,-1.0431,0.9936,-1063,-1327,1283,97.53,21768,13968,59.37,-70.1,0,normal
2024-03-15 10:26:56,1616,1,cruise,40.418568,-3.702779,57.86,14292,10,1.63,-3.1,-814,139338,-0.2153,-0.1918,0.9577,-228,-1225,1865,97.52,21725,19576,68.98,-66.6,0,normal
2024-03-15 10:26:57,1617,1,cruise,40.418484,-3.702924,58.22,5823,11,1.24,-4101,-2591,141444,538,0.8084,1.0027,-45,-1.76,834,97.57,21795,12514,57.73,-72.4,0,normal
2024-03-15 10:26:58,1618,1,cruise,40.418467,-3.702729,57.33,10.37,10,1.21,-2481,-3404,141664,0.0504,0.1421,1.0262,-1133,0.2,17,97.52,21762,16441,64.66,-66.5,0,normal
2024-03-15 10:26:59,1619,1,cruise,40.418512,-3.702681,57.8,4132,10,1.37,-6514,-2568,142182,-0.0979,-0.6648,0.9732,-1405,1134,487,97.5,21754,11718,55.41,-67.4,0,normal
2024-03-15 10:27:00,1620,1,cruise,40.418424,-3.702647,57.4,14069,10,1.36,-4976,-497,143691,0.0198,0.0418,1003,959,157,1694,97.57,21791,19544,70.4,-65.9,0,normal
2024-03-15 10:27:01,1621,1,cruise,40.418308,-3.702488,57.44,4062,9,1.37,-4151,-1783,145303,-0.3114,0.4443,1.0197,252,48,2135,97.51,21661,11382,55.71,-67.3,0,normal
2024-03-15 10:27:02,1622,1,cruise,40.418387,-3.70257,57.31,3165,9,1.33,-4354,-1699,147065,0.1457,0.0274,1.0218,312,-435,702,97.47,21696,10427,53.62,-64.7,0,normal
2024-03-15 10:27:03,1623,1,cruise,40.418267,-3.702439,57.29,6997,10,1.23,-3487,-1734,147.43,0.1405,0.1332,1.0256,828,14,152,97.54,21857,14028,61.23,-69.5,0,normal
2024-03-15 10:27:04,1624,1,cruise,40.418352,-3.702413,58.28,4945,9,1.2,-3875,-3236,149213,-0.2771,-0.5084,0.9626,-422,-19,412,97.49,21632,12.28,57.74,-65.0,0,normal
2024-03-15 10:27:05,1625,1,cruise,40.418268,-3.702323,57.67,11472,10,1.21,-5852,-1424,149282,-0.2937,-223,1.0101,193,-754,408,97.47,21707,16912,65.24,-65.9,0,normal
2024-03-15 10:27:06,1626,1,cruise,40.418147,-3.702375,57.71,4384,10,1.77,-4139,-3608,150478,0.2824,0.3947,0.9699,192,-429,822,97.51,21754,11246,55.05,-63.9,0,normal
2024-03-15 10:27:07,1627,1,cruise,40.418187,-3.702336,57.48,8178,10,1.35,-6.74,-1727,152159,0.3091,-0.0949,0.98,25,416,1621,97.51,21637,14317,60.04,-63.8,0,normal
2024-03-15 10:27:08,1628,1,cruise,40.418078,-3.702204,56.81,8681,11,1.3,-4944,-2845,154319,-0.5043,-0.0309,1.0164,1588,-1121,1062,97.38,21669,14895,62.42,-70.1,0,normal
2024-03-15 10:27:09,1629,1,cruise,40.418068,-3.702198,57.37,4951,11,1.31,-4059,-5224,154834,-0.2412,-0.2114,1.0032,731,-341,905,97.53,21833,12151,56.99,-65.7,0,normal
2024-03-15 10:27:10,1630,1,cruise,40418,-3.702259,57.53,10365,9,1.41,-4937,-4326,156145,0.4843,-0.2038,1.0145,-1837,-106,525,97.68,21771,16511,65.13,-70.7,0,normal
2024-03-15 10:27:11,1631,1,cruise,40.417882,-3.702173,56.91,11.54,11,1.29,-6425,-5499,157339,0.2103,0.4891,0.9814,-1423,1452,1695,97.4,21.68,17356,65.17,-63.7,0,normal
2024-03-15 10:27:12,1632,1,cruise,40.417839,-3.702092,57.42,5902,9,1.52,-7099,-2682,158955,-0.3301,0.1728,1.0295,-1537,-188,1808,97.44,21728,12782,58.4,-69.8,0,normal
2024-03-15 10:27:13,1633,1,cruise,40.41787,-3.702037,57.3,5172,10,1.26,-8677,-3995,159295,-0.5762,-0.4684,1.0138,97,-1693,1809,97.77,21751,12653,57.52,-68.4,0,normal
2024-03-15 10:27:14,1634,1,cruise,40.417747,-3.702081,57.6,11372,11,1.29,-6605,-6317,161144,0.2444,-0.1564,1.0178,461,0.24,853,97.41,21797,17158,66.18,-66.5,0,normal
2024-03-15 10:27:15,1635,1,cruise,40.417688,-3.702164,56.88,9.5,10,1.75,-8442,-3824,161585,0.5885,0.2894,0.9784,-1342,898,1858,97.62,21702,15647,63.43,-64.9,0,normal
2024-03-15 10:27:16,1636,1,cruise,40.417604,-3.701964,56.64,7087,9,1.26,-8174,-4842,164192,-0.4305,0.4954,1.0234,91,-1837,1483,97.47,21696,13639,59.54,-66.1,0,normal
2024-03-15 10:27:17,1637,1,cruise,40.417615,-3.702026,56.82,3847,10,1.42,-8762,-5887,164.0,-0.3604,-0.3487,0.9937,-0.2,504,462,97.5,21653,11539,55.42,-64.9,0,normal
2024-03-15 10:27:18,1638,1,cruise,40.417639,-3.702041,57.32,10681,11,1.29,-7988,-2817,165159,0.5475,-0.7386,0.9878,426,625,1626,97.48,21.71,16726,65.31,-67.1,0,normal
2024-03-15 10:27:19,1639,1,cruise,40.417424,-3.70206,56.3,14413,9,1.33,-7563,-4471,167075,0.5043,0.5679,1.0125,451,-509,1782,97.53,21726,19361,69.43,-66.3,0,normal
2024-03-15 10:27:20,1640,1,cruise,40.417419,-3.701857,56.19,7927,11,1.21,-7287,-4949,168.04,-0.4502,0.2633,1.0117,415,631,1586,97.33,21757,14146,60.99,-72.6,0,normal
2024-03-15 10:27:21,1641,1,cruise,40.417429,-3.701873,56.8,6796,11,1.24,-8414,-5124,169363,-193,-0.4656,0.9831,48,-1008,831,97.51,21679,13152,58.31,-64.2,0,normal
2024-03-15 10:27:22,1642,1,cruise,40.417293,-3.701874,56.6,10039,11,1.22,-6479,-6.3,170514,0.1852,-0.1464,1.0411,131,-1165,1.22,97.45,21743,16135,64.06,-68.1,0,normal
2024-03-15 10:27:23,1643,1,cruise,40.417259,-3.701779,56.7,9988,11,1.57,-8072,-6145,171055,-0.1485,0.0924,1.0363,-1709,1757,2.38,97.3,21696,15799,63.07,-68.6,0,normal
2024-03-15 10:27:24,1644,1,cruise,40.417122,-3.701804,56.94,7202,10,1.85,-8819,-3602,173607,-0.3112,0.2605,1.0121,-147,1.68,2137,97.6,21653,13564,59.49,-61.4,0,normal
2024-03-15 10:27:25,1645,1,cruise,40.417134,-3.701744,56.46,5669,9,1.21,-7645,-5399,174447,-0.2319,0.1155,1.0086,1069,-112,1905,97.28,21.65,12775,57.48,-75.4,0,normal
2024-03-15 10:27:26,1646,1,cruise,40.417041,-3.701885,56.02,5.98,11,1.22,-5594,-4933,175879,0.1441,0.0782,1.0066,158,-1186,-447,97.7,21729,12982,57.96,-66.9,0,normal
2024-03-15 10:27:27,1647,1,cruise,40.417038,-3.701811,57.16,2971,11,1.36,-7574,-7023,176136,0.0826,0.2096,969,-1204,742,1262,97.55,21822,10768,55.53,-73.9,0,normal
2024-03-15 10:27:28,1648,1,cruise,40.416985,-3.701885,56.21,2578,10,1.34,-8427,-6311,177808,0.1374,-274,1.0023,-786,1.66,1514,97.35,21728,9775,53.02,-66.1,0,normal
2024-03-15 10:27:29,1649,1,cruise,40.416992,-3.701812,56.16,9093,11,1.41,-9832,-4.39,178899,124,-0.5407,1002,-294,0.45,1891,97.62,21759,15.08,62.33,-69.3,0,normal
2024-03-15 10:27:30,1650,1,cruise,40.416829,-3.701812,56.77,13389,9,1.47,-8261,-4621,180564,-0.1079,-0.0118,0.9885,1317,1544,878,97.41,21497,18.62,68.77,-76.0,0,normal
2024-03-15 10:27:31,1651,1,cruise,40.416753,-3.70177,56.29,8057,11,1.52,-7706,-3236,181.78,-0.1242,0.2325,0.9938,-0.03,61,713,97.42,21617,14793,61.78,-64.0,0,normal
2024-03-15 10:27:32,1652,1,cruise,40.416684,-3.701802,56.35,8861,11,1.23,-8434,-3629,182497,0.0148,0.0793,0.9524,-1145,-1281,981,97.31,21728,15245,62.4,-71.1,0,normal
2024-03-15 10:27:33,1653,1,cruise,40.416594,-3.701778,56.48,6.58,11,1.21,-9939,-5177,182841,0.1395,0.0977,0.9781,-866,-42,1067,97.4,21749,13694,60.03,-64.4,0,normal
2024-03-15 10:27:34,1654,1,cruise,40.416566,-3.701781,56.63,7245,9,1.64,-8924,-4.44,185.69,-0.2246,-0.0442,1.0184,1.99,-18,1.84,97.41,21675,13977,59.74,-70.2,0,normal
2024-03-15 10:27:35,1655,1,cruise,40.416472,-3.701717,56.17,7904,11,1.33,-6112,-5189,186278,-0.5356,0.2212,1.0346,1513,854,595,97.57,21743,14404,61.73,-68.7,0,normal
2024-03-15 10:27:36,1656,1,cruise,40.416434,-3.701851,56.69,7855,9,1.91,-6083,-2769,186896,0.1735,-141,0.9811,-1295,805,1065,97.6,21746,14455,61.08,-74.1,0,normal
2024-03-15 10:27:37,1657,1,cruise,40.41643,-3.701895,55.56,9928,9,1.35,-8804,-3618,188603,0.3428,-0.2056,1.0037,-189,-325,1261,97.36,21711,15607,63.49,-65.9,0,normal
2024-03-15 10:27:38,1658,1,cruise,40.416252,-3.701851,56.4,7052,11,1.34,-6861,-4533,188844,0.0618,0.4909,1022,248,-1569,804,97.51,21712,13297,59.72,-69.0,0,normal
2024-03-15 10:27:39,1659,1,cruise,40.416299,-3.70192,55.89,1142,10,1.4,-9003,-4431,191328,-2,-0.1426,0.9896,-26,855,0.82,97.3,21732,8996,51.44,-68.3,0,normal
2024-03-15 10:27:40,1660,1,cruise,40.416248,-3.701824,56.52,10247,11,1.24,-5815,-3107,191264,-0.3688,-0.8129,1.0135,839,127,811,97.51,21786,16241,63.83,-67.6,0,normal
2024-03-15 10:27:41,1661,1,cruise,40.416117,-3.701932,56.12,17246,10,1.26,-7109,-3886,193.09,-0.1385,0.1314,0.9993,86,-229,1028,97.7,21718,22186,75.54,-72.2,0,normal
2024-03-15 10:27:42,1662,1,cruise,40.415958,-3.701969,55.84,8181,11,1.67,-6158,-2813,194522,0.3608,0.9777,1.0238,-1201,-1667,2.13,97.31,21632,14341,61.66,-65.2,0,normal
2024-03-15 10:27:43,1663,1,cruise,40.415975,-3.701988,56.21,3061,10,1.25,-9243,-6465,196119,0.0437,0.1546,0.9744,434,-1763,766,97.38,21666,10.6,53.11,-68.9,0,normal
2024-03-15 10:27:44,1664,1,cruise,40.416013,-3.701954,56.25,5034,9,1.25,-6.25,-3703,196853,-0.3279,-834,0.9779,1195,551,1492,97.56,21741,12233,56.97,-60.3,0,normal
2024-03-15 10:27:45,1665,1,cruise,40.415891,-3.702026,56.15,13595,9,1.34,-6943,-4566,198317,0.1802,-0.1353,1.0056,-0.74,1.41,729,97.57,21759,18962,69.28,-68.7,0,normal
2024-03-15 10:27:46,1666,1,cruise,40.415787,-3.702079,55.62,7687,11,1.4,-5775,-2173,199186,0.0729,0.5871,1.0019,1114,1571,1385,97.39,21747,14375,60.74,-68.4,0,normal
2024-03-15 10:27:47,1667,1,cruise,40.415757,-3.701995,55.75,3.19,11,1.2,-5555,-2257,200384,-377,0.2261,0.9989,-382,-828,424,97.63,21801,10429,53.15,-71.4,0,normal
2024-03-15 10:27:48,1668,1,cruise,40.41577,-3.702154,55.87,6.89,10,1.32,-6422,-3637,201643,0.1828,-0.4229,1.0115,-1639,-575,1865,97.4,21728,13713,59.24,-72.0,0,normal
2024-03-15 10:27:49,1669,1,cruise,40.415703,-3.702144,55.83,8644,10,1.3,-7063,-1996,202705,-0.0429,-0.2356,0.9814,465,1428,1325,97.65,21768,15084,61.23,-64.6,0,normal
2024-03-15 10:27:50,1670,1,cruise,40.415612,-3.702149,56.04,10372,9,1.6,-5.24,-1604,203157,-196,0.1607,0.9726,-0.14,71,779,97.53,21816,16613,65.38,-64.1,0,normal
2024-03-15 10:27:51,1671,1,cruise,40.415556,-3.702301,55.18,6.84,10,1.57,-6075,-3163,204816,196,0.0927,0.99,-439,1014,1.27,97.61,21749,13.4,59.81,-68.9,0,normal
2024-03-15 10:27:52,1672,1,cruise,40.415506,-3.702235,55.86,7231,9,1.67,-6871,-0.61,206522,-0.0145,0.3413,0.9922,-351,-0.38,1559,97.52,21761,13571,60.11,-66.9,0,normal
2024-03-15 10:27:53,1673,1,cruise,40.415431,-3.702353,55.65,2744,9,1.57,-6742,-2954,207475,-0.0864,0.1893,0.9943,-635,-1613,337,97.55,21753,10087,53.14,-63.5,0,normal
2024-03-15 10:27:54,1674,1,cruise,40.415512,-3.702301,55.46,4.46,10,1.51,-7218,-2972,208722,-0.0758,-0.3464,1.0254,847,1443,1199,97.55,21729,11432,55.71,-66.3,0,normal
2024-03-15 10:27:55,1675,1,cruise,40.41537,-3.702434,55.46,7.35,11,1.59,-5859,-1723,209838,0.2142,0.2277,1.0154,1978,-503,619,97.59,21738,13813,60.4,-65.7,0,normal
2024-03-15 10:27:56,1676,1,cruise,40.415403,-3.702396,55.59,438,10,1.24,-3.72,-2.77,210768,0.0219,0.0229,1.0107,502,24,1.03,97.48,21.79,8316,49.85,-66.9,0,normal
2024-03-15 10:27:57,1677,1,cruise,40.415376,-3.702422,54.55,6402,11,1.28,-4.62,-2153,212153,-0.3251,-0.5234,1.0044,-1.39,172,1017,97.39,21703,12953,57.84,-69.2,0,normal
2024-03-15 10:27:58,1678,1,cruise,40.415309,-3.702482,55.4,11469,9,1.43,-5254,-649,213447,-0.1674,-0.0217,0.9913,173,-1,925,97.47,21705,17203,65.68,-66.1,0,normal
2024-03-15 10:27:59,1679,1,cruise,40.415198,-3.702562,55.32,9006,9,1.71,-3432,-1855,214803,-0.0182,0.3652,0.9829,-388,-1074,2227,97.41,21675,15.02,62.12,-61.7,0,normal
2024-03-15 10:28:00,1680,1,cruise,40.415202,-3.702636,55.72,6843,11,1.42,-5171,-3382,216197,0.2732,-71,0.9761,175,347,1544,97.42,21734,13532,59.0,-68.8,0,normal
2024-03-15 10:28:01,1681,1,cruise,40.415145,-3.702705,55.3,7508,9,1.25,-3828,-1131,217.11,42,0.0021,0.9861,-217,952,104,97.64,21.73,13949,60.34,-64.6,0,normal
2024-03-15 10:28:02,1682,1,cruise,40.415066,-3.702655,55.45,5428,9,1.78,-3924,-2002,217885,-0.4757,152,0.9991,623,-171,458,97.54,21753,12.32,56.5,-66.8,0,normal
2024-03-15 10:28:03,1683,1,cruise,40.415095,-3.702817,55.96,10939,10,1.49,-2535,-247,218901,0.1535,0.1423,0.9769,-723,481,2535,97.54,21744,16.9,65.3,-69.0,0,normal
2024-03-15 10:28:04,1684,1,cruise,40.414988,-3.702888,55.77,1869,10,1.45,-5121,-0.22,222099,0.2772,0.1581,1.0034,-216,741,1751,97.58,21723,9422,52.16,-64.6,0,normal
2024-03-15 10:28:05,1685,1,cruise,40.415077,-3.702859,55.72,4414,9,1.49,-4002,753,221435,-0.3361,-244,0.9961,327,652,-272,97.54,21666,11387,55.56,-64.8,0,normal
2024-03-15 10:28:06,1686,1,cruise,40.414967,-3.702988,55.28,9997,10,1.42,-4699,387,222941,-0.0893,0.0106,0.9921,873,118,1961,97.66,21708,15.89,63.24,-65.5,0,normal
2024-03-15 10:28:07,1687,1,cruise,40.414975,-3.703053,55.57,6262,9,1.2,-2793,769,224659,0.2081,0.0995,1.0232,1701,-115,1552,97.27,21641,13284,59.28,-61.9,0,normal
2024-03-15 10:28:08,1688,1,cruise,40.414955,-3.703136,55.32,5543,9,1.26,-773,-0.79,225.78,0.1839,-38,0.9508,-507,-772,0.23,97.38,21655,12838,58.24,-61.7,0,normal
2024-03-15 10:28:09,1689,1,cruise,40.414905,-3.703147,55.31,2629,11,1.83,-2575,883,227.06,0.0334,55,0.9923,-938,1286,798,97.41,21733,10023,52.0,-67.1,0,normal
2024-03-15 10:28:10,1690,1,cruise,40.414927,-3.703186,55.48,4512,10,1.27,-2322,2247,227779,-0.0353,0.0261,953,1475,365,1061,97.34,21804,11.72,56.32,-67.5,0,normal
2024-03-15 10:28:11,1691,1,cruise,40.414856,-3.70323,55.16,3154,10,1.5,-402,-211,229319,-0.0459,-0.0356,1.0048,1597,756,1.35,97.49,21.7,10197,53.14,-71.5,0,normal
2024-03-15 10:28:12,1692,1,cruise,40.414906,-3.703255,55.77,6194,9,1.31,97,2476,230431,-0.2267,-0.1354,1.0152,-528,585,402,97.49,21707,12964,58.07,-62.6,0,normal
2024-03-15 10:28:13,1693,1,cruise,40.414781,-3.703337,55.25,8422,11,1.68,-1027,325,231444,-0.1035,0.6079,973,-396,-1207,865,97.67,21732,14528,60.74,-67.5,0,normal
2024-03-15 10:28:14,1694,1,cruise,40.414842,-3.703435,55.47,10242,10,1.36,166,218,232923,0.1964,-0.0449,0.9755,-856,1135,1.23,97.57,21783,16.17,63.6,-69.0,0,normal
2024-03-15 10:28:15,1695,1,cruise,40.414922,-3.703497,55.7,5647,10,1.4,-1682,1561,234528,0.2823,-0.8034,966,614,1192,865,97.42,21735,12835,58.21,-69.9,0,normal
2024-03-15 10:28:16,1696,1,cruise,40.414766,-3.703524,55.56,8315,9,1.25,1531,2173,235189,-145,0.3827,1.0013,2.27,-0.26,673,97.52,21732,14355,61.11,-70.1,0,normal
2024-03-15 10:28:17,1697,1,cruise,40.414775,-3.703548,54.81,6982,10,1.21,2722,2559,236392,-0.3603,0.5009,0.9932,489,-152,1406,97.29,21628,13426,59.24,-62.0,0,normal
2024-03-15 10:28:18,1698,1,cruise,40.41483,-3.703668,55.35,9176,10,1.48,1036,873,238134,-0.0611,-0.2433,0.9944,-2212,-486,1599,97.49,21678,15178,62.79,-64.5,0,normal
2024-03-15 10:28:19,1699,1,cruise,40.41481,-3.703761,55.46,7.71,9,1.21,-1825,2454,239281,85,-53,0.9926,-75,701,2216,97.48,21734,13856,60.23,-71.7,0,normal
2024-03-15 10:28:20,1700,1,cruise,40.414818,-3.70385,55.46,7445,11,1.46,272,1515,240792,0.3152,0.0938,0.9805,1493,-1.59,956,97.38,21717,14187,59.53,-71.5,0,normal
2024-03-15 10:28:21,1701,1,cruise,40.414825,-3.703935,54.85,2158,10,1.36,1941,0.89,240322,0.3278,0.1032,1.0226,366,854,1689,97.45,21718,9.85,52.27,-66.8,0,normal
2024-03-15 10:28:22,1702,1,cruise,40.414836,-3.703892,54.97,2334,9,1.54,963,1624,242853,-0.1602,-0.0401,1.0054,728,403,1549,97.4,21743,10245,54.04,-70.2,0,normal
2024-03-15 10:28:23,1703,1,cruise,40.414864,-3.703959,55.45,5509,9,1.25,3257,1971,243901,-0.3133,-0.2645,0.9763,796,338,0.25,97.38,21644,12279,56.47,-67.9,0,normal
2024-03-15 10:28:24,1704,1,cruise,40.414836,-3.704022,54.91,7371,11,1.36,2695,3409,244357,0.1282,0.0636,986,-0.94,771,1513,97.54,21751,13585,58.08,-62.5,0,normal
2024-03-15 10:28:25,1705,1,cruise,40.414813,-3.704119,55.04,3882,11,1.39,1399,4201,246126,64,0.4894,0.9826,-15,-1007,1676,97.57,21755,11346,56.34,-64.0,0,normal
2024-03-15 10:28:26,1706,1,cruise,40.414869,-3.704104,55.59,9383,9,1.22,2.54,1732,247726,-0.1594,-0.1545,1.0281,381,-0.25,1295,97.52,21685,15519,63.08,-72.3,0,normal
2024-03-15 10:28:27,1707,1,cruise,40.414943,-3.70426,55.09,6294,9,1.47,1681,3708,247985,0.1028,-0.6472,1.0142,706,956,607,97.43,21684,12985,58.03,-70.2,0,normal
2024-03-15 10:28:28,1708,1,cruise,40.414856,-3.70425,54.88,7528,9,1.3,2783,2325,249821,-0.1167,0.3153,0.9975,-682,316,1949,97.4,21745,14326,60.36,-66.5,0,normal
2024-03-15 10:28:29,1709,1,cruise,40.414831,-3.70436,54.83,10011,10,1.23,2582,4.27,251236,0.0127,0.5349,1.0341,1615,-671,734,97.43,21658,16145,64.38,-63.9,0,normal
2024-03-15 10:28:30,1710,1,cruise,40.414953,-3.704448,55.18,5777,10,1.3,4899,3153,251464,0.2463,-0.6346,1029,987,-1324,716,97.45,21842,12889,58.44,-69.6,0,normal
2024-03-15 10:28:31,1711,1,cruise,40.414912,-3.704448,54.67,7489,10,1.22,6267,2852,253129,-0.1081,0.0198,0.9954,-1173,2215,1.36,97.38,21734,13881,60.15,-66.1,0,normal
2024-03-15 10:28:32,1712,1,cruise,40.414832,-3.704516,54.99,7489,10,1.64,2244,4825,254.55,-125,0.7011,0.9918,-1014,419,1282,97.57,21739,13871,59.87,-68.7,0,normal
2024-03-15 10:28:33,1713,1,cruise,40.415007,-3.704576,55.16,9009,11,1.32,1883,3554,255202,0.0058,-0.2217,0.9928,917,0.03,1292,97.45,21706,15156,61.64,-61.9,0,normal
2024-03-15 10:28:34,1714,1,cruise,40.414964,-3.704647,55.44,5752,10,1.23,4121,3933,256.36,0.2877,-0.0889,0.9809,555,-865,1182,97.55,21776,12793,58.01,-65.4,0,normal
2024-03-15 10:28:35,1715,1,cruise,40.415013,-3.70471,55.24,5.54,9,1.26,2813,2131,257932,0.1987,0.1626,1.0347,237,227,1792,97.33,21675,12546,58.12,-67.8,0,normal
2024-03-15 10:28:36,1716,1,cruise,40.415064,-3.704644,54.82,4585,10,1.46,4905,5393,259601,-0.4019,-0.0033,0.9799,1906,1371,1565,97.4,21691,11822,56.01,-71.6,0,normal
2024-03-15 10:28:37,1717,1,cruise,40.415088,-3.704759,55.38,9.26,11,1.51,5958,5355,260722,-236,-0.1314,1.0174,1256,-322,1153,97.55,21811,14939,62.19,-70.4,0,normal
2024-03-15 10:28:38,1718,1,cruise,40.415147,-3.704836,54.93,7242,9,1.21,7056,4.62,261169,0.2053,-0.0739,1.0138,-466,-1327,1696,97.55,21715,13458,59.02,-74.7,0,normal
2024-03-15 10:28:39,1719,1,cruise,40.415124,-3.704919,54.65,5109,10,1.21,5703,3161,263126,0.1781,0.1575,0.9939,-875,1631,2112,97.35,21706,11675,56.42,-66.4,0,normal
2024-03-15 10:28:40,1720,1,cruise,40.415208,-3.704925,54.96,5777,10,1.7,5421,5963,263582,-0.1169,0.0857,1.0362,-1678,184,402,97.5,21.69,12655,57.29,-65.2,0,normal
2024-03-15 10:28:41,1721,1,cruise,40.415207,-3705,55.44,7974,9,1.28,3464,4146,264395,-0.1087,0.1066,0.9688,254,-1304,2047,97.5,21741,14193,60.55,-65.1,0,normal
2024-03-15 10:28:42,1722,1,cruise,40.415296,-3.705074,55.06,9026,9,1.24,6049,4409,266216,0.1225,-0.2751,0.9984,1196,1.94,1942,97.4,21738,15564,63.24,-69.0,0,normal
2024-03-15 10:28:43,1723,1,cruise,40.415331,-3.705138,55.01,4361,9,1.23,6275,7217,268161,-0.2368,-0.0596,0.9902,605,0.38,908,97.5,21813,11514,55.39,-63.4,0,normal
2024-03-15 10:28:44,1724,1,cruise,40.415295,-3.705173,55.49,11627,11,1.33,7122,4236,269128,0.0445,0.2902,1.0192,-661,-739,594,97.31,21645,17403,66.51,-62.5,0,normal
2024-03-15 10:28:45,1725,1,cruise,40.41544,-3.705373,54.57,6642,11,1.49,5663,5709,269999,0.5733,-0.0896,1.0071,-597,355,1165,97.37,21632,13117,58.6,-69.3,0,normal
2024-03-15 10:28:46,1726,1,cruise,40.415404,-3.705247,54.62,4.84,11,1.35,6143,5548,270992,0.1451,0.09,0.9655,-0.31,-1111,1465,97.52,21.72,11751,56.13,-63.7,0,normal
2024-03-15 10:28:47,1727,1,cruise,40.415518,-3.705325,54.52,7778,9,1.2,5035,5387,272205,-0.2263,196,1.0248,-935,477,823,97.47,21691,14607,60.95,-66.8,0,normal
2024-03-15 10:28:48,1728,1,cruise,40.415544,-3.705261,55.11,8.53,11,1.33,4195,5282,273654,-0.4279,-197,1.0097,491,426,648,97.47,21722,15209,62.88,-68.7,0,normal
2024-03-15 10:28:49,1729,1,cruise,40.415666,-3.705379,55.05,9982,10,1.27,5743,5371,274266,-0.0784,-0.4606,0.9793,0.47,-234,819,97.45,21744,16131,63.56,-63.5,0,normal
2024-03-15 10:28:50,1730,1,cruise,40.415613,-3.705477,55.46,3267,11,1.43,5309,5254,275826,0.3576,0.1309,993,0.59,-201,982,97.52,21845,10228,53.55,-70.9,0,normal
2024-03-15 10:28:51,1731,1,cruise,40.415658,-3.705457,55.08,6859,11,1.35,7711,4909,277092,0.0542,0.3527,974,781,481,9,97.52,21.71,13.48,58.84,-71.7,0,normal
2024-03-15 10:28:52,1732,1,cruise,40.415727,-3.705541,54.88,6226,10,1.87,6789,6443,277724,0.1589,0.0953,0.9966,-514,151,-65,97.54,21626,13054,58.46,-68.5,0,normal
2024-03-15 10:28:53,1733,1,cruise,40.415767,-3.705498,55.01,8183,12,1.38,6861,3583,279181,0.0128,-0.1838,1003,325,-805,1449,97.48,21712,14.51,61.44,-67.9,0,normal
2024-03-15 10:28:54,1734,1,cruise,40.415876,-3.705538,55.04,3017,10,1.4,6414,5872,281005,-0.2501,-0.3641,0.9933,-957,709,1538,97.42,21731,10.01,52.87,-72.1,0,normal
2024-03-15 10:28:55,1735,1,cruise,40.415811,-3.705534,54.51,4687,11,1.35,3796,5621,282005,-0.1423,0.2947,991,885,-576,1348,97.41,21662,12147,55.33,-65.7,0,normal
2024-03-15 10:28:56,1736,1,cruise,40.415896,-3.705649,55.83,9106,10,1.27,9556,5437,283046,0.0575,0.5349,0.9677,1715,239,289,97.36,21713,15214,61.71,-69.6,0,normal
2024-03-15 10:28:57,1737,1,cruise,40.415952,-3.705634,55.18,12456,10,1.4,6608,5788,283944,0.2134,0.3519,1.0067,-686,-439,999,97.42,21.72,17717,65.81,-71.2,0,normal
2024-03-15 10:28:58,1738,1,cruise,40.416111,-3.705728,55.09,13968,11,1.28,7367,4503,286388,0.2816,-0.4142,0.9615,-896,-1472,954,97.4,21722,19283,69.74,-65.3,0,normal
2024-03-15 10:28:59,1739,1,cruise,40.416208,-3.705647,55.22,4207,10,1.45,6161,2644,286381,-0.1036,-648,1.0006,1161,-516,0.87,97.62,21791,11604,55.88,-68.4,0,normal
2024-03-15 10:29:00,1740,1,cruise,40.416177,-3.705676,55.25,2497,12,1.25,9109,4351,288126,-0.2508,0.2043,964,1439,1088,1792,97.36,21697,10208,53.2,-64.0,0,normal
